gene	sym	Variance
ENSG00000162976	PQLC3	0.0809941744594354
ENSG00000162980	ARL5A	0.172532045591078
ENSG00000162989	KCNJ3	0.000466984296495357
ENSG00000162992	NEUROD1	0.000128946981427279
ENSG00000162994	CLHC1	0.00328317792572781
ENSG00000162998	FRZB	5.81349094751797e-05
ENSG00000162999	DUSP19	0.000644741659730458
ENSG00000163001	CFAP36	0.044525544545776
ENSG00000163002	NUP35	0.0143737884575483
ENSG00000163006	CCDC138	0.00700851126194642
ENSG00000163009	C2orf48	0.000365908799758502
ENSG00000163013	FBXO41	0.00491381892770608
ENSG00000163017	ACTG2	0.000266938555781194
ENSG00000163026	C2orf44	0.00452365937547579
ENSG00000163029	SMC6	0.0332391627208096
ENSG00000163032	VSNL1	8.08968030194161e-05
ENSG00000163040	CCDC74A	0.000424664480316935
ENSG00000163041	H3F3A	0.904075593951356
ENSG00000163046	ANKRD30BL	1.8087568666917e-06
ENSG00000163050	ADCK3	0.0399927034250204
ENSG00000163053	SLC16A14	0.000238782010675907
ENSG00000163060	TEKT4	0.000136438332871235
ENSG00000163069	SGCB	0.0059899711660085
ENSG00000163071	SPATA18	0.000409328055776224
ENSG00000163072	NOSTRIN	0.000463051838513714
ENSG00000163081	CCDC140	3.4258669964678e-06
ENSG00000163082	SGPP2	0.00213195340596133
ENSG00000163092	XIRP2	0.00018202186324237
ENSG00000163093	BBS5	0.00129683397808308
ENSG00000163104	SMARCAD1	0.0116018725293651
ENSG00000163106	HPGDS	0.00142372205257053
ENSG00000163110	PDLIM5	0.0363571544154415
ENSG00000163116	STPG2	6.72983561871246e-05
ENSG00000163125	RPRD2	0.0447924241291021
ENSG00000163126	ANKRD23	0.0015685018366592
ENSG00000163131	CTSS	1.07754929362192
ENSG00000163132	MSX1	0.000226375112698716
ENSG00000163138	PACRGL	0.00598489398334856
ENSG00000163141	BNIPL	0.00166696322667146
ENSG00000163145	C1QTNF7	6.6261466856527e-05
ENSG00000163154	TNFAIP8L2	0.0549172556496614
ENSG00000163155	LYSMD1	0.000849218617566865
ENSG00000163156	SCNM1	0.107376019568796
ENSG00000163157	TMOD4	0.0001250479521725
ENSG00000163159	VPS72	0.0504594105821075
ENSG00000163161	ERCC3	0.0228431390595044
ENSG00000163162	RNF149	0.140100260632132
ENSG00000163166	IWS1	0.0369086689005318
ENSG00000163170	BOLA3	0.0777077925861922
ENSG00000163171	CDC42EP3	0.133658199187188
ENSG00000163191	S100A11	0.914011864181787
ENSG00000163207	IVL	2.80706703640138e-05
ENSG00000163214	DHX57	0.0232158787108116
ENSG00000163219	ARHGAP25	0.117372844668498
ENSG00000163220	S100A9	2.53803540404159
ENSG00000163221	S100A12	0.759633520353755
ENSG00000163235	TGFA	0.00183945116740879
ENSG00000163249	CCNYL1	0.0091365366617919
ENSG00000163251	FZD5	0.000544540795616391
ENSG00000163257	DCAF16	0.030697999666506
ENSG00000163273	NPPC	1.26720917534643e-06
ENSG00000163281	GNPDA2	0.0248049854312222
ENSG00000163291	PAQR3	0.00715240914927394
ENSG00000163293	NIPAL1	0.000573252600922069
ENSG00000163297	ANTXR2	0.0223630513904591
ENSG00000163312	HELQ	0.0237061197879071
ENSG00000163319	MRPS18C	0.135184546450594
ENSG00000163320	CGGBP1	0.113866868059106
ENSG00000163322	FAM175A	0.061602388651266
ENSG00000163328	GPR155	0.0794420881334544
ENSG00000163331	DAPL1	0.00991213031105181
ENSG00000163344	PMVK	0.085552894710888
ENSG00000163346	PBXIP1	0.17274290914554
ENSG00000163348	PYGO2	0.0336289177416967
ENSG00000163349	HIPK1	0.0425410624387227
ENSG00000163354	DCST2	0.000197813723040301
ENSG00000163357	DCST1	0.000235669157048164
ENSG00000163359	COL6A3	0.00111527040103326
ENSG00000163362	C1orf106	0.000383647721466636
ENSG00000163364	LINC01116	0.020383729435011
ENSG00000163374	YY1AP1	0.043261134331431
ENSG00000163376	KBTBD8	0.00331449573176293
ENSG00000163378	EOGT	0.00300144430483228
ENSG00000163380	LMOD3	0.0184875641029243
ENSG00000163382	APOA1BP	0.0939161087699112
ENSG00000163389	POGLUT1	0.0303147137493756
ENSG00000163393	SLC22A15	0.0037482245779946
ENSG00000163399	ATP1A1	0.184647622341956
ENSG00000163406	SLC15A2	0.00310562874227477
ENSG00000163412	EIF4E3	0.0401166533807298
ENSG00000163421	PROK2	0.00797943827182122
ENSG00000163428	LRRC58	0.0478304837215041
ENSG00000163430	FSTL1	0.000416837541115691
ENSG00000163435	ELF3	0.000671894229941147
ENSG00000163444	TMEM183A	0.0931015845297636
ENSG00000163449	TMEM169	0.00217960085646908
ENSG00000163453	IGFBP7	0.0932716707142606
ENSG00000163462	TRIM46	0.00363958214385415
ENSG00000163463	KRTCAP2	0.252780862192737
ENSG00000163464	CXCR1	0.00385142471722075
ENSG00000163466	ARPC2	0.809725120240474
ENSG00000163467	TSACC	0.001002755419245
ENSG00000163468	CCT3	0.214261815172733
ENSG00000163472	TMEM79	0.0106476273694139
ENSG00000163479	SSR2	0.513045803114196
ENSG00000163481	RNF25	0.0179527573054504
ENSG00000163482	STK36	0.00119391178312244
ENSG00000163485	ADORA1	6.96884659848376e-05
ENSG00000163491	NEK10	0.000795726280316739
ENSG00000163492	CCDC141	0.00950597759650554
ENSG00000163507	KIAA1524	0.00377473195367239
ENSG00000163508	EOMES	0.0511155199937434
ENSG00000163510	CWC22	0.0312933057632211
ENSG00000163512	AZI2	0.0625532661929631
ENSG00000163513	TGFBR2	0.0833985992172084
ENSG00000163515	RETNLB	6.74643922137387e-05
ENSG00000163516	ANKZF1	0.0803501395962472
ENSG00000163517	HDAC11	0.00529851078194515
ENSG00000163519	TRAT1	0.157966618476463
ENSG00000163520	FBLN2	0.00337469374021832
ENSG00000163521	GLB1L	0.0059369710253278
ENSG00000163527	STT3B	0.149379583125486
ENSG00000163528	CHCHD4	0.0171473861906472
ENSG00000163531	NFASC	0.000443707994816794
ENSG00000163534	FCRL1	0.0393428927457418
ENSG00000163535	SGOL2	0.0074185951858316
ENSG00000163536	SERPINI1	0.00832975305223311
ENSG00000163539	CLASP2	0.0339890850099724
ENSG00000163541	SUCLG1	0.129028721054805
ENSG00000163545	NUAK2	0.0373142863824923
ENSG00000163558	PRKCI	0.0110659847929747
ENSG00000163563	MNDA	0.29085868486253
ENSG00000163564	PYHIN1	0.14477187181828
ENSG00000163565	IFI16	0.217035346290696
ENSG00000163568	AIM2	0.0150176400394029
ENSG00000163576	EFHB	0.00167340126044861
ENSG00000163577	EIF5A2	0.0174163959506315
ENSG00000163584	RPL22L1	0.241022116493012
ENSG00000163590	PPM1L	0.00596068277022936
ENSG00000163596	ICA1L	0.0402381184205468
ENSG00000163599	CTLA4	0.0143535675696459
ENSG00000163600	ICOS	0.0258205542512617
ENSG00000163602	RYBP	0.0265228776846638
ENSG00000163605	PPP4R2	0.052628080716446
ENSG00000163606	CD200R1	0.0101807319811168
ENSG00000163607	GTPBP8	0.0268226630727256
ENSG00000163608	C3orf17	0.0370670565736115
ENSG00000163611	SPICE1	0.00862278174451083
ENSG00000163617	CCDC191	0.00787204819966188
ENSG00000163618	CADPS	8.80972455169365e-05
ENSG00000163624	CDS1	0.000429529284361988
ENSG00000163625	WDFY3	0.00504028740439905
ENSG00000163626	COX18	0.0226205457028723
ENSG00000163629	PTPN13	0.00153044055319607
ENSG00000163632	C3orf49	0.000342225271786873
ENSG00000163633	C4orf36	0.00573818634335536
ENSG00000163634	THOC7	0.162570407430976
ENSG00000163635	ATXN7	0.0862701815425488
ENSG00000163636	PSMD6	0.0842224607197235
ENSG00000163637	PRICKLE2	0.000288226874084129
ENSG00000163644	PPM1K	0.129857710217152
ENSG00000163655	GMPS	0.0579689191203563
ENSG00000163659	TIPARP	0.0220687791161805
ENSG00000163660	CCNL1	0.220006773946031
ENSG00000163661	PTX3	0.000711403992632996
ENSG00000163666	HESX1	0.00062175010547983
ENSG00000163681	SLMAP	0.0496674680762194
ENSG00000163682	RPL9	0.447071884837683
ENSG00000163683	SMIM14	0.112260873591071
ENSG00000163684	RPP14	0.0122883531001849
ENSG00000163686	ABHD6	0.00708499413123154
ENSG00000163687	DNASE1L3	0.00802548172825983
ENSG00000163689	C3orf67	0.000563502109910864
ENSG00000163694	RBM47	0.0209436472988973
ENSG00000163697	APBB2	0.000806626001282241
ENSG00000163701	IL17RE	0.0027808704568382
ENSG00000163702	IL17RC	0.00471511453110756
ENSG00000163703	CRELD1	0.0264670771030951
ENSG00000163704	PRRT3	0.0215650013848135
ENSG00000163714	U2SURP	0.11165206414073
ENSG00000163719	MTMR14	0.075376910252981
ENSG00000163728	TTC14	0.193362903122528
ENSG00000163734	CXCL3	0.000634891068645929
ENSG00000163735	CXCL5	0.000103676745719065
ENSG00000163736	PPBP	0.0720060688586531
ENSG00000163737	PF4	0.0671436063380877
ENSG00000163738	MTHFD2L	0.0352720529614413
ENSG00000163739	CXCL1	0.000551798782166943
ENSG00000163743	RCHY1	0.047749324404743
ENSG00000163746	PLSCR2	0.000467261978901837
ENSG00000163751	CPA3	0.00061548125548746
ENSG00000163754	GYG1	0.077670632190518
ENSG00000163755	HPS3	0.033611126373673
ENSG00000163781	TOPBP1	0.0185942501235911
ENSG00000163785	RYK	0.0170445282404124
ENSG00000163788	SNRK	0.0810661798576448
ENSG00000163792	TCF23	0.000221894147840748
ENSG00000163793	DNAJC5G	5.34367672586466e-05
ENSG00000163794	UCN	0.00390143580551404
ENSG00000163795	ZNF513	0.00612558638953165
ENSG00000163798	SLC4A1AP	0.0256069111135292
ENSG00000163803	PLB1	0.00209059840148652
ENSG00000163806	SPDYA	0.000828885897609582
ENSG00000163807	KIAA1143	0.0675398476166378
ENSG00000163808	KIF15	0.000462727980086395
ENSG00000163810	TGM4	0.000508647225213789
ENSG00000163811	WDR43	0.0426141095834271
ENSG00000163812	ZDHHC3	0.0498828215470269
ENSG00000163814	CDCP1	0.000293798111021032
ENSG00000163815	CLEC3B	0.000272648194657101
ENSG00000163817	SLC6A20	0.00031370753980298
ENSG00000163818	LZTFL1	0.0124077736233845
ENSG00000163820	FYCO1	0.00896867916442959
ENSG00000163823	CCR1	0.0270696286898499
ENSG00000163827	LRRC2	0.000764254623496553
ENSG00000163832	ELP6	0.0548532325085136
ENSG00000163833	FBXO40	5.8997023898702e-05
ENSG00000163840	DTX3L	0.0329188271166794
ENSG00000163848	ZNF148	0.0716983404931988
ENSG00000163864	NMNAT3	0.00348324148304816
ENSG00000163866	SMIM12	0.07566256098895
ENSG00000163867	ZMYM6	0.015000293242288
ENSG00000163870	TPRA1	0.0200311296384866
ENSG00000163872	YEATS2	0.00803953164565067
ENSG00000163873	GRIK3	4.27007422329567e-05
ENSG00000163874	ZC3H12A	0.020322818193633
ENSG00000163875	MEAF6	0.215451438324879
ENSG00000163877	SNIP1	0.0134136904138617
ENSG00000163879	DNALI1	4.77826423474659e-05
ENSG00000163882	POLR2H	0.0618531482501469
ENSG00000163884	KLF15	0.000114652652982078
ENSG00000163885	CFAP100	5.93547207374517e-05
ENSG00000163888	CAMK2N2	0.000102924336603834
ENSG00000163898	LIPH	6.86079676799129e-05
ENSG00000163900	TMEM41A	0.0289462111530224
ENSG00000163902	RPN1	0.0747427525602554
ENSG00000163904	SENP2	0.0347157820872402
ENSG00000163909	HEYL	9.72837468270076e-06
ENSG00000163913	IFT122	0.00791862608172126
ENSG00000163918	RFC4	0.0230364623873971
ENSG00000163923	RPL39L	0.0196705074561175
ENSG00000163930	BAP1	0.0302943653315073
ENSG00000163931	TKT	0.357865380061841
ENSG00000163932	PRKCD	0.0228406645695127
ENSG00000163933	RFT1	0.0131828885966681
ENSG00000163935	SFMBT1	0.0241964185900359
ENSG00000163938	GNL3	0.0773085142225813
ENSG00000163939	PBRM1	0.0625691925101114
ENSG00000163945	UVSSA	0.00726482528722568
ENSG00000163946	FAM208A	0.0440449949623187
ENSG00000163947	ARHGEF3	0.0801677905523634
ENSG00000163950	SLBP	0.0837250989902874
ENSG00000163956	LRPAP1	0.126018757859298
ENSG00000163958	ZDHHC19	0.00827485868978674
ENSG00000163959	SLC51A	0.0130465001883281
ENSG00000163960	UBXN7	0.0293489872837621
ENSG00000163961	RNF168	0.0571604784917606
ENSG00000163964	PIGX	0.0435336211037368
ENSG00000163975	MFI2	0.000853745103034901
ENSG00000163993	S100P	0.00605266049367354
ENSG00000163995	ABLIM2	0.00171469667044578
ENSG00000164002	EXO5	0.00626490211553022
ENSG00000164007	CLDN19	3.60800466024758e-05
ENSG00000164008	C1orf50	0.0312614381445965
ENSG00000164010	ERMAP	0.00360240047167282
ENSG00000164011	ZNF691	0.00906685505869025
ENSG00000164022	AIMP1	0.16089350894387
ENSG00000164023	SGMS2	0.0061661190621728
ENSG00000164024	METAP1	0.0389690865891132
ENSG00000164031	DNAJB14	0.075671862170953
ENSG00000164032	H2AFZ	0.327929528853279
ENSG00000164035	EMCN	7.25824712900327e-05
ENSG00000164037	SLC9B1	0.00562272766683626
ENSG00000164038	SLC9B2	0.0085478428185561
ENSG00000164039	BDH2	0.0201278892291549
ENSG00000164040	PGRMC2	0.0456000927504289
ENSG00000164045	CDC25A	0.000131107595497316
ENSG00000164047	CAMP	0.000681760298364277
ENSG00000164048	ZNF589	0.00934290096546869
ENSG00000164050	PLXNB1	0.000272574115372225
ENSG00000164051	CCDC51	0.010893349343236
ENSG00000164053	ATRIP	0.00106871517709203
ENSG00000164054	SHISA5	0.171888580276881
ENSG00000164056	SPRY1	0.00927947724049383
ENSG00000164061	BSN	6.36682865120083e-05
ENSG00000164062	APEH	0.05384665080233
ENSG00000164066	INTU	0.000703303633160862
ENSG00000164068	RNF123	0.0136076264774897
ENSG00000164070	HSPA4L	0.00228888747533189
ENSG00000164073	MFSD8	0.0206886587027979
ENSG00000164074	ABHD18	0.0242395674057161
ENSG00000164076	CAMKV	6.96895934355851e-05
ENSG00000164077	MON1A	0.00981969643296785
ENSG00000164078	MST1R	1.00870053410164e-06
ENSG00000164080	RAD54L2	0.0208892695933288
ENSG00000164081	TEX264	0.118473870393033
ENSG00000164082	GRM2	0.000192089526608546
ENSG00000164086	DUSP7	0.0106415179578491
ENSG00000164087	POC1A	0.00151614532404176
ENSG00000164088	PPM1M	0.0632930586565679
ENSG00000164091	WDR82	0.085424909691921
ENSG00000164096	C4orf3	0.365808711394065
ENSG00000164100	NDST3	4.14499650571552e-06
ENSG00000164104	HMGB2	0.291818117156611
ENSG00000164105	SAP30	0.0111466733186654
ENSG00000164106	SCRG1	0.00253934736117292
ENSG00000164109	MAD2L1	0.0196967610588989
ENSG00000164111	ANXA5	0.140414110164116
ENSG00000164112	TMEM155	0.000849795182325779
ENSG00000164114	MAP9	0.0142460195765685
ENSG00000164116	GUCY1A3	0.00194830341599557
ENSG00000164117	FBXO8	0.0221265258282576
ENSG00000164118	CEP44	0.0125058909541037
ENSG00000164120	HPGD	0.020721446034003
ENSG00000164124	TMEM144	0.00234113020257579
ENSG00000164125	FAM198B	0.0231690768421149
ENSG00000164134	NAA15	0.0539379405915761
ENSG00000164136	IL15	0.0161054776949045
ENSG00000164142	FAM160A1	6.56756913132283e-05
ENSG00000164144	ARFIP1	0.0221191203587183
ENSG00000164151	ICE1	0.0304862837085422
ENSG00000164161	HHIP	6.49103877340607e-05
ENSG00000164162	ANAPC10	0.0373048165078653
ENSG00000164163	ABCE1	0.0662230366163909
ENSG00000164164	OTUD4	0.0270670322019827
ENSG00000164167	LSM6	0.163618098379614
ENSG00000164168	TMEM184C	0.0109249648867893
ENSG00000164169	PRMT9	0.0343867088352972
ENSG00000164171	ITGA2	0.000195191015799581
ENSG00000164172	MOCS2	0.052051202561149
ENSG00000164175	SLC45A2	5.85405353844988e-05
ENSG00000164180	TMEM161B	0.019088262713142
ENSG00000164181	ELOVL7	0.000667469324980513
ENSG00000164182	NDUFAF2	0.0587716410138268
ENSG00000164185	ZNF474	0.000111856401913275
ENSG00000164187	LMBRD2	0.0100826782876057
ENSG00000164188	RANBP3L	1.27647805984053e-05
ENSG00000164190	NIPBL	0.0764935581982535
ENSG00000164197	RNF180	6.56368386993328e-05
ENSG00000164199	ADGRV1	0.000157153961239524
ENSG00000164209	SLC25A46	0.0393052610193387
ENSG00000164211	STARD4	0.00736664008853469
ENSG00000164219	PGGT1B	0.0305526042968841
ENSG00000164220	F2RL2	0.000202892153425799
ENSG00000164221	CCDC112	0.0234417524151875
ENSG00000164236	ANKRD33B	0.00122214788845227
ENSG00000164237	CMBL	0.00156027629647272
ENSG00000164241	C5orf63	0.0167433284719031
ENSG00000164244	PRRC1	0.0225268755615347
ENSG00000164251	F2RL1	0.00174367000974708
ENSG00000164252	AGGF1	0.0353069883472711
ENSG00000164253	WDR41	0.0162790534756539
ENSG00000164258	NDUFS4	0.113020175111002
ENSG00000164265	SCGB3A2	0.000505453800928195
ENSG00000164266	SPINK1	6.42602564458932e-05
ENSG00000164283	ESM1	0.00064902694790133
ENSG00000164284	GRPEL2	0.013006851182542
ENSG00000164291	ARSK	0.0159949365506819
ENSG00000164292	RHOBTB3	0.0114611501648731
ENSG00000164296	TIGD6	0.00281245869135024
ENSG00000164300	SERINC5	0.126737126070609
ENSG00000164303	ENPP6	0.000313486647017748
ENSG00000164304	CAGE1	0.000222499373613655
ENSG00000164305	CASP3	0.0291475525312013
ENSG00000164306	PRIMPOL	0.0159101347923543
ENSG00000164307	ERAP1	0.0389496322763453
ENSG00000164308	ERAP2	0.0892108191996209
ENSG00000164309	CMYA5	0.000153427913824342
ENSG00000164323	CFAP97	0.0571415915896686
ENSG00000164326	CARTPT	5.06703683343745e-07
ENSG00000164327	RICTOR	0.124726953152109
ENSG00000164329	PAPD4	0.0685308564052612
ENSG00000164330	EBF1	0.0140878172270401
ENSG00000164331	ANKRA2	0.0495442373814431
ENSG00000164332	UBLCP1	0.0565751490747327
ENSG00000164338	UTP15	0.0090765464988848
ENSG00000164342	TLR3	0.00164122734028132
ENSG00000164344	KLKB1	0.000507869548238013
ENSG00000164346	NSA2	0.297862449548972
ENSG00000164347	GFM2	0.0112961424037376
ENSG00000164362	TERT	0.000375907036639444
ENSG00000164366	CCDC127	0.0206511314897419
ENSG00000164398	ACSL6	0.0208612910747487
ENSG00000164400	CSF2	0.000126952299839992
ENSG00000164402	SEPT8	0.00523371433232362
ENSG00000164403	SHROOM1	0.00891609035718624
ENSG00000164404	GDF9	0.000408938739248629
ENSG00000164405	UQCRQ	0.339944725450055
ENSG00000164406	LEAP2	0.0267168861991706
ENSG00000164411	GJB7	0.000349081984092081
ENSG00000164414	SLC35A1	0.0344422544616989
ENSG00000164418	GRIK2	4.46362204303692e-05
ENSG00000164430	MB21D1	0.0189936950492025
ENSG00000164434	FABP7	0.000541770182530565
ENSG00000164440	TXLNB	0.00234335074580591
ENSG00000164442	CITED2	0.179314545089579
ENSG00000164463	CREBRF	0.0956205531260606
ENSG00000164465	DCBLD1	0.0176024481563803
ENSG00000164466	SFXN1	0.0721633506974714
ENSG00000164483	SAMD3	0.119300411476061
ENSG00000164484	TMEM200A	0.000890154957604547
ENSG00000164494	PDSS2	0.0168372563090783
ENSG00000164500	C7orf72	5.52408373462757e-05
ENSG00000164506	STXBP5	0.00823993985543604
ENSG00000164509	IL31RA	0.000180286087029533
ENSG00000164512	ANKRD55	0.0173009823640328
ENSG00000164520	RAET1E	6.1091253081636e-05
ENSG00000164530	PI16	0.00362654712274076
ENSG00000164532	TBX20	2.57356386764154e-05
ENSG00000164535	DAGLB	0.0148621097747984
ENSG00000164542	KIAA0895	0.000450913706597575
ENSG00000164543	STK17A	0.312025154278072
ENSG00000164548	TRA2A	0.131955499738574
ENSG00000164574	GALNT10	0.0408576610146015
ENSG00000164576	SAP30L	0.0149337464662997
ENSG00000164587	RPS14	0.224124458106215
ENSG00000164591	MYOZ3	0.000294747016686609
ENSG00000164597	COG5	0.0268343318838493
ENSG00000164603	C7orf60	0.0138154766115538
ENSG00000164604	GPR85	0.000109605598093125
ENSG00000164609	SLU7	0.0830396474655702
ENSG00000164610	RP9	0.0356173611011474
ENSG00000164611	PTTG1	0.0210734094690594
ENSG00000164615	CAMLG	0.215927161501069
ENSG00000164619	BMPER	5.04418952821844e-05
ENSG00000164620	RELL2	0.0165231462615701
ENSG00000164621	SMAD5-AS1	0.000304691964063041
ENSG00000164626	KCNK5	0.000437574289173288
ENSG00000164627	KIF6	0.000154687211954925
ENSG00000164631	ZNF12	0.0245542135751469
ENSG00000164638	SLC29A4	0.000268877454047428
ENSG00000164647	STEAP1	6.33162331354027e-05
ENSG00000164649	CDCA7L	0.049900139932192
ENSG00000164654	MIOS	0.0231488798514387
ENSG00000164659	KIAA1324L	0.00433712224043248
ENSG00000164663	USP49	0.00454482492683022
ENSG00000164674	SYTL3	0.131088269125933
ENSG00000164675	IQUB	0.000576249970954275
ENSG00000164683	HEY1	0.000104789142297116
ENSG00000164684	ZNF704	0.000134964351599276
ENSG00000164687	FABP5	0.0473261704206095
ENSG00000164691	TAGAP	0.195855285895261
ENSG00000164692	COL1A2	4.10064173757938e-05
ENSG00000164695	CHMP4C	0.000475703922080192
ENSG00000164707	SLC13A4	0.000470500233040041
ENSG00000164708	PGAM2	0.000301477090611624
ENSG00000164713	BRI3	0.171263986624177
ENSG00000164715	LMTK2	0.00413852012786114
ENSG00000164729	SLC35G3	0.000160661239976672
ENSG00000164733	CTSB	0.131968363585067
ENSG00000164741	DLC1	7.4598632188462e-05
ENSG00000164742	ADCY1	0.000562199000386129
ENSG00000164744	SUN3	0.0012153051477341
ENSG00000164746	C7orf57	0.000116603840122295
ENSG00000164751	PEX2	0.0607166430090547
ENSG00000164754	RAD21	0.117147867564015
ENSG00000164756	SLC30A8	0.000112767665063886
ENSG00000164758	MED30	0.0905408520080164
ENSG00000164761	TNFRSF11B	7.04969137115011e-08
ENSG00000164764	SBSPON	0.000278212932092915
ENSG00000164776	PHKG1	0.03609713177777
ENSG00000164796	CSMD3	0.00029643898465098
ENSG00000164808	SPIDR	0.0239673951377748
ENSG00000164815	ORC5	0.0166195139411284
ENSG00000164818	DNAAF5	0.00640980959636918
ENSG00000164823	OSGIN2	0.0160320185164103
ENSG00000164825	DEFB1	0.000372062706290603
ENSG00000164828	SUN1	0.0370325902432775
ENSG00000164830	OXR1	0.0384137921244343
ENSG00000164849	GPR146	0.00959411771316382
ENSG00000164850	GPER1	0.000439398866638477
ENSG00000164855	TMEM184A	0.000636286332165311
ENSG00000164867	NOS3	0.00211711842853511
ENSG00000164877	MICALL2	0.000687931139442469
ENSG00000164879	CA3	7.00984185295738e-05
ENSG00000164880	INTS1	0.0184940274414959
ENSG00000164885	CDK5	0.0188941418422603
ENSG00000164889	SLC4A2	0.0126744950361394
ENSG00000164896	FASTK	0.0827289009857225
ENSG00000164897	TMUB1	0.101305022283304
ENSG00000164898	C7orf55	0.0688003664870196
ENSG00000164902	PHAX	0.0583568297906782
ENSG00000164904	ALDH7A1	0.00141454595423485
ENSG00000164916	FOXK1	0.0421730527365335
ENSG00000164919	COX6C	0.521504546412147
ENSG00000164920	OSR2	9.55378976232043e-05
ENSG00000164924	YWHAZ	0.413714437420447
ENSG00000164929	BAALC	0.0024659108256168
ENSG00000164930	FZD6	0.00221779361498835
ENSG00000164932	CTHRC1	0.000230492349109102
ENSG00000164933	SLC25A32	0.0244524772102636
ENSG00000164934	DCAF13	0.0528351379442723
ENSG00000164938	TP53INP1	0.0219292121442239
ENSG00000164941	INTS8	0.0344043486804366
ENSG00000164944	KIAA1429	0.026637184286637
ENSG00000164946	FREM1	6.30173060608933e-05
ENSG00000164949	GEM	9.82231799247054e-05
ENSG00000164951	PDP1	0.0193522654302162
ENSG00000164953	TMEM67	0.00847787959652487
ENSG00000164961	KIAA0196	0.0171683815679604
ENSG00000164967	RPP25L	0.0524393215644358
ENSG00000164970	FAM219A	0.00783461028274472
ENSG00000164972	C9orf24	0.00127714307584562
ENSG00000164975	SNAPC3	0.0287166158584508
ENSG00000164976	KIAA1161	0.000111893935012915
ENSG00000164978	NUDT2	0.0328894589616293
ENSG00000164983	TMEM65	0.0178739453672773
ENSG00000164985	PSIP1	0.191761045683611
ENSG00000164989	CCDC171	0.00252657017271842
ENSG00000165006	UBAP1	0.0383861341301023
ENSG00000165025	SYK	0.0482929409268358
ENSG00000165028	NIPSNAP3B	0.00240372194778218
ENSG00000165029	ABCA1	0.00487620159460771
ENSG00000165030	NFIL3	0.0174211384265105
ENSG00000165046	LETM2	0.00224535910489328
ENSG00000165055	METTL2B	0.0232324165367326
ENSG00000165059	PRKACG	5.81597830677186e-05
ENSG00000165060	FXN	0.0513304327141676
ENSG00000165061	ZMAT4	0.00148750064290687
ENSG00000165066	NKX6-3	0.00036487657281539
ENSG00000165071	TMEM71	0.0796516554366247
ENSG00000165084	C8orf34	0.000225044820591817
ENSG00000165091	TMC1	1.00870053410164e-06
ENSG00000165092	ALDH1A1	0.0242881229357059
ENSG00000165097	KDM1B	0.0156655895749357
ENSG00000165102	HGSNAT	0.0597107174165135
ENSG00000165113	GKAP1	0.0196065974584114
ENSG00000165115	KIF27	0.00432753051740237
ENSG00000165118	C9orf64	0.00781513100267084
ENSG00000165119	HNRNPK	0.464332949261898
ENSG00000165124	SVEP1	9.0370363081445e-05
ENSG00000165125	TRPV6	6.13381309706792e-05
ENSG00000165138	ANKS6	0.00380666779757761
ENSG00000165140	FBP1	0.0229919293116419
ENSG00000165152	TMEM246	0.000156964527986902
ENSG00000165156	ZHX1	0.0221332880056006
ENSG00000165168	CYBB	0.118166239172059
ENSG00000165169	DYNLT3	0.068188827258863
ENSG00000165171	WBSCR27	0.00150547189301695
ENSG00000165175	MID1IP1	0.0619291013873124
ENSG00000165181	C9orf84	0.000153921285487142
ENSG00000165182	CXorf58	0.000488488473045692
ENSG00000165185	KIAA1958	0.00218295440131557
ENSG00000165186	PTCHD1	0.000681564989352441
ENSG00000165188	RNF183	6.22533217384697e-05
ENSG00000165192	ASB11	0.000316366728414945
ENSG00000165194	PCDH19	6.39736074395212e-05
ENSG00000165195	PIGA	0.00756327844112587
ENSG00000165209	STRBP	0.0508650175454127
ENSG00000165215	CLDN3	5.6703628810547e-05
ENSG00000165219	GAPVD1	0.0360365401195557
ENSG00000165233	CARD19	0.0872657142714802
ENSG00000165238	WNK2	0.000103655893391117
ENSG00000165240	ATP7A	0.00913391225899672
ENSG00000165244	ZNF367	0.00234556086887757
ENSG00000165246	NLGN4Y	0.000264723693650548
ENSG00000165259	HDX	0.00164738137294578
ENSG00000165264	NDUFB6	0.125035539280059
ENSG00000165269	AQP7	0.000275283204369427
ENSG00000165271	NOL6	0.00672611819450937
ENSG00000165272	AQP3	0.12487705923448
ENSG00000165275	TRMT10B	0.0429456051700553
ENSG00000165280	VCP	0.107663888808752
ENSG00000165282	PIGO	0.00948735369860624
ENSG00000165283	STOML2	0.109980479294779
ENSG00000165288	BRWD3	0.0124264834896252
ENSG00000165300	SLITRK5	0.000134821832228372
ENSG00000165304	MELK	0.000190906550128523
ENSG00000165309	ARMC3	0.000210596205772544
ENSG00000165312	OTUD1	0.0230542452780757
ENSG00000165322	ARHGAP12	0.0144479711353921
ENSG00000165338	HECTD2	0.00364404819041548
ENSG00000165349	SLC7A3	5.38852886228066e-05
ENSG00000165355	FBXO33	0.0340709115187965
ENSG00000165359	DDX26B	0.0112438591447685
ENSG00000165389	SPTSSA	0.0407632859146723
ENSG00000165392	WRN	0.0100481394534836
ENSG00000165406	MARCH8	0.0284998195179159
ENSG00000165409	TSHR	7.93986492939053e-05
ENSG00000165410	CFL2	0.0208004505512086
ENSG00000165416	SUGT1	0.0754004125756745
ENSG00000165417	GTF2A1	0.015260112059704
ENSG00000165424	ZCCHC24	0.00231664932194802
