gene	sym	Variance
ENSG00000185621	LMLN	0.00504601225410418
ENSG00000185624	P4HB	0.545194861493767
ENSG00000185627	PSMD13	0.282411110563493
ENSG00000185630	PBX1	0.00790829937981341
ENSG00000185633	NDUFA4L2	0.00373143061654458
ENSG00000185634	SHC4	0.000308370208828715
ENSG00000185640	KRT79	4.00315513473994e-05
ENSG00000185650	ZFP36L1	0.591018410709699
ENSG00000185651	UBE2L3	0.518000453405547
ENSG00000185658	BRWD1	0.17919059810726
ENSG00000185664	PMEL	0.000687853183434006
ENSG00000185666	SYN3	0.00182557680345647
ENSG00000185668	POU3F1	0.000719644370608769
ENSG00000185669	SNAI3	0.0717227655992253
ENSG00000185670	ZBTB3	0.0123965122550594
ENSG00000185674	LYG2	0.0209129816756084
ENSG00000185684	EP400NL	0.0444271188994449
ENSG00000185686	PRAME	0.000327057538345056
ENSG00000185689	C6orf201	6.72215045189382e-05
ENSG00000185697	MYBL1	0.126349278808019
ENSG00000185716	C16orf52	0.041163172931146
ENSG00000185721	DRG1	0.171911770230882
ENSG00000185722	ANKFY1	0.0614037904132501
ENSG00000185728	YTHDF3	0.076931836837308
ENSG00000185730	ZNF696	0.0103476426924306
ENSG00000185736	ADARB2	0.00304349880358505
ENSG00000185745	IFIT1	0.028829752392942
ENSG00000185753	CXorf38	0.097656974424106
ENSG00000185760	KCNQ5	0.0025301345664104
ENSG00000185761	ADAMTSL5	0.00403769978041329
ENSG00000185787	MORF4L1	0.722489620678541
ENSG00000185798	WDR53	0.0300168861490239
ENSG00000185800	DMWD	0.0436490596371864
ENSG00000185803	SLC52A2	0.115724485766328
ENSG00000185808	PIGP	0.165212843241415
ENSG00000185811	IKZF1	0.517533486498351
ENSG00000185813	PCYT2	0.081652629496254
ENSG00000185818	NAT8L	0.000411586016175679
ENSG00000185825	BCAP31	0.427706005767128
ENSG00000185829	ARL17A	0.0759047566355981
ENSG00000185837	CECR5-AS1	0.00104283330412382
ENSG00000185838	GNB1L	0.0556505440594345
ENSG00000185842	DNAH14	0.00726323173474884
ENSG00000185860	CCDC190	0.000239835989272092
ENSG00000185862	EVI2B	0.834686541444858
ENSG00000185863	TMEM210	0.000282876715858352
ENSG00000185864	NPIPB4	0.0113182151041275
ENSG00000185869	ZNF829	0.0173866098656113
ENSG00000185875	THNSL1	0.0108869644943901
ENSG00000185880	TRIM69	0.135989780034658
ENSG00000185883	ATP6V0C	0.00726079711903152
ENSG00000185885	IFITM1	1.11881712317855
ENSG00000185888	PRSS38	0.000128453808205347
ENSG00000185896	LAMP1	0.353053892375922
ENSG00000185897	FFAR3	0.000546728763775455
ENSG00000185900	POMK	0.00187004345935315
ENSG00000185905	C16orf54	0.403275261204065
ENSG00000185909	KLHDC8B	0.0116796711548919
ENSG00000185915	KLHL34	0.00874417503713844
ENSG00000185917	SETD4	0.0466681829432
ENSG00000185920	PTCH1	0.0222837774444657
ENSG00000185924	RTN4RL1	0.000193646524848093
ENSG00000185933	CALHM1	0.000378738948565895
ENSG00000185942	NKAIN3	0.000268428472279221
ENSG00000185946	RNPC3	0.074377942180555
ENSG00000185947	ZNF267	0.0688481177222728
ENSG00000185950	IRS2	0.182307478338756
ENSG00000185955	C7orf61	0.00257380833851104
ENSG00000185960	SHOX	3.14442287951174e-05
ENSG00000185962	LCE3A	8.70757969763977e-05
ENSG00000185963	BICD2	0.0679119380306778
ENSG00000185973	TMLHE	0.0523845620948739
ENSG00000185989	RASA3	0.186236533236767
ENSG00000186001	LRCH3	0.0992468559978939
ENSG00000186010	NDUFA13	0.650451823371625
ENSG00000186017	ZNF566	0.0499522167503925
ENSG00000186019	AC084219.4	0.0013028128218799
ENSG00000186020	ZNF529	0.0397545816713107
ENSG00000186026	ZNF284	0.0149612863344534
ENSG00000186038	HTR3E	0.00042426332347664
ENSG00000186047	DLEU7	0.00851812675999868
ENSG00000186049	KRT73	0.00684526773654871
ENSG00000186051	TAL2	0.000631724723837689
ENSG00000186056	MATN1-AS1	0.0224642778666713
ENSG00000186063	AIDA	0.207076718709156
ENSG00000186073	C15orf41	0.0166460497957914
ENSG00000186074	CD300LF	0.0607148432339737
ENSG00000186075	ZPBP2	0.00167960770381199
ENSG00000186081	KRT5	0.00176156239108483
ENSG00000186088	GSAP	0.139228318032109
ENSG00000186094	AGBL4	0.000105718429445251
ENSG00000186104	CYP2R1	0.0843081644755763
ENSG00000186105	LRRC70	0.000218606429631002
ENSG00000186106	ANKRD46	0.0570118683997903
ENSG00000186111	PIP5K1C	0.0365428698975893
ENSG00000186130	ZBTB6	0.0247806408351007
ENSG00000186132	C2orf76	0.0785350045193702
ENSG00000186141	POLR3C	0.0670723095036131
ENSG00000186153	WWOX	0.0383637371243728
ENSG00000186166	CCDC84	0.0528345899496018
ENSG00000186174	BCL9L	0.0865996561341823
ENSG00000186184	POLR1D	0.560702007186987
ENSG00000186185	KIF18B	0.000534555446465458
ENSG00000186187	ZNRF1	0.00825686212452468
ENSG00000186188	FFAR4	0.000537897791508685
ENSG00000186193	SAPCD2	0.00257857764372127
ENSG00000186197	EDARADD	0.0158249681110862
ENSG00000186205	MARC1	0.0195020030055801
ENSG00000186222	BLOC1S4	0.280206441699056
ENSG00000186230	ZNF749	0.0177705027949157
ENSG00000186231	KLHL32	0.00402142481970978
ENSG00000186260	MKL2	0.020555770246636
ENSG00000186265	BTLA	0.0606647407707554
ENSG00000186272	ZNF17	0.0233188981492114
ENSG00000186280	KDM4D	0.000944056848873636
ENSG00000186281	GPAT2	0.00590328657917405
ENSG00000186283	TOR3A	0.112715602134941
ENSG00000186298	PPP1CC	0.453599908479138
ENSG00000186300	ZNF555	0.0104411830274717
ENSG00000186310	NAP1L3	0.0150041574452171
ENSG00000186314	PRELID2	0.00553215641401782
ENSG00000186318	BACE1	0.00349706126789948
ENSG00000186326	RGS9BP	0.00051439645373989
ENSG00000186329	TMEM212	0.000176971955963251
ENSG00000186334	SLC36A3	4.11136168972648e-05
ENSG00000186335	SLC36A2	0.000135748957330558
ENSG00000186350	RXRA	0.110028085162726
ENSG00000186352	ANKRD37	0.0245530053313016
ENSG00000186354	C9orf47	0.0016444865901039
ENSG00000186364	NUDT17	0.0102756563645603
ENSG00000186367	KIAA1024L	0.000510188592727705
ENSG00000186369	LINC00643	0.000696706492828205
ENSG00000186376	ZNF75D	0.0257787077889809
ENSG00000186395	KRT10	0.58857616208881
ENSG00000186399	GOLGA8R	0.00924320620999278
ENSG00000186407	CD300E	0.0920880442863223
ENSG00000186409	CCDC30	0.022448765747129
ENSG00000186416	NKRF	0.027142462091488
ENSG00000186431	FCAR	0.00365614745045786
ENSG00000186432	KPNA4	0.106337173070216
ENSG00000186446	ZNF501	0.00944689512957277
ENSG00000186448	ZNF197	0.0186472738861378
ENSG00000186451	SPATA12	7.69576483045765e-05
ENSG00000186453	FAM228A	0.00115965483785615
ENSG00000186462	NAP1L2	0.0089317908955383
ENSG00000186468	RPS23	0.281148123193917
ENSG00000186469	GNG2	0.438075812828292
ENSG00000186470	BTN3A2	0.484829497724775
ENSG00000186471	AKAP14	9.38551313847743e-05
ENSG00000186472	PCLO	0.000137291380753083
ENSG00000186479	RGS7BP	0.00016598200886496
ENSG00000186480	INSIG1	0.168631544147478
ENSG00000186487	MYT1L	0.00305229807076988
ENSG00000186496	ZNF396	0.00367039232625376
ENSG00000186501	TMEM222	0.113106930041242
ENSG00000186509	OR9Q1	0.000223922910742127
ENSG00000186517	ARHGAP30	0.50948767457318
ENSG00000186522	SEPT10	0.00804307862691545
ENSG00000186523	FAM86B1	0.0106973118296839
ENSG00000186526	CYP4F8	0.00068268012157781
ENSG00000186529	CYP4F3	0.00124613536785638
ENSG00000186532	SMYD4	0.115097185530689
ENSG00000186564	FOXD2	0.00271330742163155
ENSG00000186566	GPATCH8	0.328866130646193
ENSG00000186567	CEACAM19	0.00113618479008663
ENSG00000186575	NF2	0.0808664626084577
ENSG00000186577	C6orf1	0.203295193837999
ENSG00000186583	SPATC1	0.000350922105879234
ENSG00000186591	UBE2H	0.117529974018638
ENSG00000186594	MIR22HG	0.0308791747740712
ENSG00000186603	HPDL	0.00197445523731439
ENSG00000186615	KTN1-AS1	0.00382265444967635
ENSG00000186625	KATNA1	0.0763558006468843
ENSG00000186628	FSD2	0.00135598100287694
ENSG00000186635	ARAP1	0.0927377150554322
ENSG00000186638	KIF24	0.000179091230842296
ENSG00000186642	PDE2A	0.000631590058830375
ENSG00000186648	LRRC16B	0.00372718598176172
ENSG00000186652	PRG2	0.00032761040737129
ENSG00000186654	PRR5	0.209649774170426
ENSG00000186660	ZFP91	0.0795213809598302
ENSG00000186665	C17orf58	0.0195693541465592
ENSG00000186666	BCDIN3D	0.0503539378039009
ENSG00000186684	CYP27C1	0.000316850517352358
ENSG00000186687	LYRM7	0.151790208105234
ENSG00000186710	CFAP73	0.000975324290373101
ENSG00000186714	CCDC73	0.000118936598781005
ENSG00000186716	BCR	0.0604849699070924
ENSG00000186732	MPPED1	0.000429000442070207
ENSG00000186765	FSCN2	0.000965677950799282
ENSG00000186767	SPIN4	0.0110106002284556
ENSG00000186777	ZNF732	0.000248668498764796
ENSG00000186787	SPIN2B	0.0651440738402712
ENSG00000186792	HYAL3	0.00334890536712935
ENSG00000186806	VSIG10L	0.00264113290375701
ENSG00000186810	CXCR3	0.11077274704447
ENSG00000186812	ZNF397	0.151201813616383
ENSG00000186814	ZSCAN30	0.0164990927207994
ENSG00000186815	TPCN1	0.0303423075819564
ENSG00000186818	LILRB4	0.0360693027295698
ENSG00000186825	C2orf27B	0.00223668899140826
ENSG00000186827	TNFRSF4	0.0804241597503073
ENSG00000186834	HEXIM1	0.0792474971921031
ENSG00000186854	TRABD2A	0.238198421186315
ENSG00000186862	PDZD7	0.00313496447479674
ENSG00000186866	POFUT2	0.0295766833636199
ENSG00000186868	MAPT	0.0030397970437562
ENSG00000186871	ERCC6L	4.556638206075e-05
ENSG00000186889	TMEM17	0.000609929537984608
ENSG00000186891	TNFRSF18	0.0884484963153046
ENSG00000186907	RTN4RL2	0.00603529668100366
ENSG00000186908	ZDHHC17	0.047400641003422
ENSG00000186910	SERPINA11	0.000396056661216563
ENSG00000186918	ZNF395	0.0375401323508077
ENSG00000186919	ZACN	0.00106044122496545
ENSG00000186951	PPARA	0.0250154665579341
ENSG00000186952	TMEM232	0.00218838998661374
ENSG00000186960	LINC01551	0.00920575555498154
ENSG00000186973	FAM183A	9.83383449196143e-05
ENSG00000186976	EFCAB6	0.00047684403611299
ENSG00000186994	KANK3	0.0168617586062993
ENSG00000186998	EMID1	0.000660376759678277
ENSG00000187010	RHD	0.00115639946016429
ENSG00000187017	ESPN	0.00438686768394242
ENSG00000187021	PNLIPRP1	9.04483741876918e-05
ENSG00000187024	PTRH1	0.0916243328078401
ENSG00000187033	SAMD7	4.43930573859012e-05
ENSG00000187037	GPR141	0.0220171973007982
ENSG00000187049	TMEM216	0.07957952123351
ENSG00000187051	RPS19BP1	0.448655868851472
ENSG00000187066	TMEM262	0.000682692675246018
ENSG00000187079	TEAD1	0.000207349870094782
ENSG00000187091	PLCD1	0.0289436308227058
ENSG00000187094	CCK	0.000447661557487884
ENSG00000187097	ENTPD5	0.0167464006922901
ENSG00000187098	MITF	0.00519615808113439
ENSG00000187105	HEATR4	0.00802190923983307
ENSG00000187109	NAP1L1	0.941573362268985
ENSG00000187116	LILRA5	0.106107906936783
ENSG00000187118	CMC1	0.933614688172612
ENSG00000187122	SLIT1	0.000676540224530954
ENSG00000187134	AKR1C1	0.0012863720383347
ENSG00000187135	VSTM2B	0.000992033628295233
ENSG00000187140	FOXD3	7.44202616618043e-05
ENSG00000187144	SPATA21	0.00209328276326762
ENSG00000187147	RNF220	0.0990223907977262
ENSG00000187164	SHTN1	0.0285462969886234
ENSG00000187185	CTD-2600O9.1	0.000324987805539589
ENSG00000187186	RP11-195F19.5	0.0134018968704009
ENSG00000187187	ZNF546	0.0146192264067617
ENSG00000187189	TSPYL4	0.0289201716584099
ENSG00000187193	MT1X	0.33362899698354
ENSG00000187210	GCNT1	0.0292526475425099
ENSG00000187231	SESTD1	0.0489910280221133
ENSG00000187239	FNBP1	0.529365230126234
ENSG00000187240	DYNC2H1	0.0116534370761782
ENSG00000187244	BCAM	0.00130877811545141
ENSG00000187257	RSBN1L	0.253667849937635
ENSG00000187260	WDR86	0.0119922145835371
ENSG00000187266	EPOR	0.02987590345735
ENSG00000187268	FAM9C	0.00076588094986925
ENSG00000187288	CIDEC	0.000493805927259359
ENSG00000187323	DCC	0.000108162784911789
ENSG00000187325	TAF9B	0.0439495101980691
ENSG00000187391	MAGI2	0.000878613749062211
ENSG00000187398	LUZP2	8.27854570418206e-05
ENSG00000187446	CHP1	0.255104082315525
ENSG00000187474	FPR3	0.000876612770235301
ENSG00000187479	C11orf96	0.000619188929075173
ENSG00000187486	KCNJ11	0.000316180097010319
ENSG00000187492	CDHR4	0.000532648759940359
ENSG00000187498	COL4A1	0.000163989828753584
ENSG00000187510	PLEKHG7	0.000599832835662946
ENSG00000187513	GJA4	0.000459913459573593
ENSG00000187514	PTMA	0.274591421986537
ENSG00000187522	HSPA14	0.0794801722883979
ENSG00000187531	SIRT7	0.27599175825373
ENSG00000187533	PRR27	0.000133396456923308
ENSG00000187535	IFT140	0.00724505187366783
ENSG00000187554	TLR5	0.0216429882192764
ENSG00000187555	USP7	0.0995637588620294
ENSG00000187556	NANOS3	0.00195443609522294
ENSG00000187566	NHLRC1	0.000698722766386139
ENSG00000187583	PLEKHN1	0.00606343303681487
ENSG00000187595	ZNF385C	0.00148441114289143
ENSG00000187601	MAGEH1	0.105827092865763
ENSG00000187605	TET3	0.0356920672700114
ENSG00000187607	ZNF286A	0.021605391521595
ENSG00000187608	ISG15	0.465074977699399
ENSG00000187609	EXD3	0.0480129355489002
ENSG00000187624	C17orf97	0.012064603350292
ENSG00000187626	ZKSCAN4	0.0140554377117568
ENSG00000187630	DHRS4L2	0.174915776597596
ENSG00000187634	SAMD11	0.00035870275956341
ENSG00000187642	PERM1	0.000546982341495444
ENSG00000187650	VMAC	0.0541469396879542
ENSG00000187672	ERC2	0.000489044877841987
ENSG00000187676	B3GLCT	0.0221520647585386
ENSG00000187682	ERAS	0.000340037702152994
ENSG00000187688	TRPV2	0.146865167555598
ENSG00000187690	CXorf67	0.000173254692169794
ENSG00000187699	C2orf88	0.0176776794020969
ENSG00000187713	TMEM203	0.198416972264142
ENSG00000187715	KBTBD12	9.56775305533713e-05
ENSG00000187726	DNAJB13	0.000268428472279221
ENSG00000187735	TCEA1	0.516686758392194
ENSG00000187736	NHEJ1	0.00205122785185201
ENSG00000187741	FANCA	0.0388636900235156
ENSG00000187742	SECISBP2	0.231099139986363
ENSG00000187753	C9orf153	0.000513021951018882
ENSG00000187764	SEMA4D	0.256418590881544
ENSG00000187775	DNAH17	0.00166603785495883
ENSG00000187778	MCRS1	0.16706456388394
ENSG00000187790	FANCM	0.0171685198337197
ENSG00000187792	ZNF70	0.00893795842342513
ENSG00000187796	CARD9	0.0277524284463242
ENSG00000187800	PEAR1	0.00153765216663275
ENSG00000187801	ZFP69B	0.00585677095861348
ENSG00000187808	SOWAHD	0.0134004507226458
ENSG00000187815	ZFP69	0.0139613971581602
ENSG00000187824	TMEM220	0.0228357321538432
ENSG00000187837	HIST1H1C	0.0962881417517445
ENSG00000187838	TMEM256-PLSCR3	0.00764828651142781
ENSG00000187840	EIF4EBP1	0.168899640484496
ENSG00000187848	P2RX2	7.16754636053966e-05
ENSG00000187855	ASCL4	0.000135005580171804
ENSG00000187860	CCDC157	0.0137601449257989
ENSG00000187862	TTC24	0.00354474094416879
ENSG00000187866	FAM122A	0.0934592215967081
ENSG00000187905	LRRC74B	0.00412511712198409
ENSG00000187912	CLEC17A	0.0050474895153331
ENSG00000187942	LDLRAD2	0.000970487651247561
ENSG00000187944	C2orf66	7.81624554037438e-05
ENSG00000187951	ARHGAP11B	0.029137220621801
ENSG00000187954	CYHR1	0.113149031980977
ENSG00000187957	DNER	0.00051720002646775
ENSG00000187959	CPSF4L	0.00014477029734984
ENSG00000187961	KLHL17	0.00856695140834152
ENSG00000187980	PLA2G2C	0.0011276777726187
ENSG00000187987	ZSCAN23	0.000240762980827586
ENSG00000187994	RINL	0.1461874444023
ENSG00000187997	C17orf99	0.00025324571302189
ENSG00000188000	OR7D2	0.00225913510657792
ENSG00000188001	TPRG1	0.0211990290654563
ENSG00000188004	C1orf204	0.00253537767409541
ENSG00000188010	MORN2	0.0187465576713035
ENSG00000188011	RTP5	0.00589039502770897
ENSG00000188015	S100A3	0.000460802589417072
ENSG00000188021	UBQLN2	0.24590633777571
ENSG00000188026	RILPL1	0.00830379216044615
ENSG00000188033	ZNF490	0.00907562492949672
ENSG00000188037	CLCN1	0.000906138894827467
ENSG00000188038	NRN1L	0.000316365045297625
ENSG00000188039	NWD1	0.000484741360526257
ENSG00000188042	ARL4C	0.645451223598573
ENSG00000188051	TMEM221	0.000163989828753584
ENSG00000188056	TREML4	0.00213037890920892
ENSG00000188060	RAB42	0.00170361397432603
ENSG00000188064	WNT7B	0.00134385758079769
ENSG00000188070	C11orf95	0.00366644446616384
ENSG00000188076	SCGB1C1	0.000957010360979731
ENSG00000188092	GPR89B	0.0533054376942735
ENSG00000188095	MESP2	0.000959909498334027
ENSG00000188107	EYS	0.00160512477866626
ENSG00000188112	C6orf132	0.00850908676420227
ENSG00000188130	MAPK12	0.00189911790271271
ENSG00000188152	NUTM2G	0.000273153736614575
ENSG00000188157	AGRN	0.00265616402248339
ENSG00000188158	NHS	0.00440201917312558
ENSG00000188163	FAM166A	0.000170936761000188
ENSG00000188167	TMPPE	0.00313476835564007
ENSG00000188171	ZNF626	0.0552466858884409
ENSG00000188177	ZC3H6	0.0964513613569397
ENSG00000188185	LINC00265	0.00247037188824742
ENSG00000188186	LAMTOR4	0.822831050924374
ENSG00000188191	PRKAR1B	0.04267956102763
ENSG00000188199	NUTM2B	0.000105908070629437
ENSG00000188206	HNRNPU-AS1	0.0828263212408712
ENSG00000188211	NCR3LG1	0.00560622207129434
ENSG00000188215	DCUN1D3	0.00487240514304471
ENSG00000188219	POTEE	0.000610123397581482
ENSG00000188227	ZNF793	0.0292593783966835
ENSG00000188229	TUBB4B	0.157686702998895
ENSG00000188234	AGAP4	0.018149810651488
ENSG00000188242	PP7080	0.0753167243509171
ENSG00000188243	COMMD6	0.785979343756949
ENSG00000188266	HYKK	0.00779918860214155
ENSG00000188277	C15orf62	0.000672090107086838
ENSG00000188282	RUFY4	0.00144308062910664
ENSG00000188283	ZNF383	0.040805898536127
ENSG00000188290	HES4	0.0513542049495945
ENSG00000188295	ZNF669	0.0614300367676972
ENSG00000188305	C19orf35	0.00708257641451074
ENSG00000188312	CENPP	0.00649514332214588
ENSG00000188313	PLSCR1	0.151174048282798
ENSG00000188315	C3orf62	0.042982265978454
ENSG00000188316	ENO4	0.000269997346329146
ENSG00000188321	ZNF559	0.0782080113340795
ENSG00000188322	SBK1	0.0601998650034985
ENSG00000188342	GTF2F2	0.147611404515759
ENSG00000188343	FAM92A1	0.0023404126807602
ENSG00000188352	FOCAD	0.0210125652767426
ENSG00000188368	PRR19	0.00132049744952731
ENSG00000188372	ZP3	0.0259279109300678
ENSG00000188373	C10orf99	4.20808427912102e-05
ENSG00000188375	H3F3C	0.0155346804100685
ENSG00000188379	IFNA2	0.000148521062774432
ENSG00000188385	JAKMIP3	4.20152617245608e-05
ENSG00000188389	PDCD1	0.0365530356050036
ENSG00000188394	GPR21	4.76530955588963e-05
ENSG00000188396	TCTEX1D4	0.000577139068486798
ENSG00000188404	SELL	0.88463857193338
ENSG00000188419	CHM	0.0415723798037062
ENSG00000188428	BLOC1S5	0.0650258838568374
ENSG00000188452	CERKL	0.000587883145912758
ENSG00000188467	SLC24A5	0.00011186889426213
ENSG00000188483	IER5L	0.0110623707070744
ENSG00000188486	H2AFX	0.0532357552637374
ENSG00000188487	INSC	9.50106249246228e-05
ENSG00000188493	C19orf54	0.0135107872995247
ENSG00000188501	LCTL	0.00598620115033098
ENSG00000188508	KRTDAP	0.000294711841209166
ENSG00000188511	C22orf34	0.0185311868481679
ENSG00000188522	FAM83G	0.00478612293398914
ENSG00000188529	SRSF10	0.343413907056071
ENSG00000188536	HBA2	0.158779070429895
ENSG00000188542	DUSP28	0.0666473679606434
ENSG00000188549	C15orf52	0.00383688778446782
ENSG00000188554	NBR1	0.158343902436122
ENSG00000188559	RALGAPA2	0.0589190636657934
ENSG00000188566	NDOR1	0.0141055506511965
ENSG00000188580	NKAIN2	8.21905543370286e-05
ENSG00000188596	CFAP54	0.00115031216433347
ENSG00000188603	CLN3	0.135641131047855
ENSG00000188610	FAM72B	0.000877312769646778
ENSG00000188611	ASAH2	0.0018501221031289
ENSG00000188612	SUMO2	0.815658036691551
ENSG00000188613	NANOS1	0.00165379048203237
ENSG00000188626	GOLGA8M	0.00463153235800216
ENSG00000188629	ZNF177	0.000151457379313154
ENSG00000188636	LDOC1L	0.0246218093899572
ENSG00000188641	DPYD	0.13928017193968
ENSG00000188643	S100A16	0.00107087249793655
ENSG00000188647	PTAR1	0.154347117237133
ENSG00000188659	SAXO2	0.00557323271217144
ENSG00000188672	RHCE	0.000923528941096599
ENSG00000188676	IDO2	8.50966660864427e-05
ENSG00000188677	PARVB	0.0899183850288934
ENSG00000188687	SLC4A5	0.00211383597877323
ENSG00000188690	UROS	0.233892012941701
ENSG00000188693	CYP51A1-AS1	0.00047494605453643
ENSG00000188706	ZDHHC9	0.00502415270822359
ENSG00000188707	ZBED6CL	0.0120120175881608
ENSG00000188710	QRFP	0.000663053460717789
ENSG00000188725	SMIM15	0.151660596971785
ENSG00000188732	FAM221A	0.0219791630529945
ENSG00000188735	TMEM120B	0.105417350343017
ENSG00000188738	FSIP2	0.0057783053183032
ENSG00000188739	RBM34	0.067701842637472
ENSG00000188747	NOXA1	0.0203713178916451
ENSG00000188760	TMEM198	0.000358151832541757
ENSG00000188761	BCL2L15	0.00463917293512655
ENSG00000188763	FZD9	0.00016719975953315
ENSG00000188766	SPRED3	0.00231860115440652
ENSG00000188771	PLET1	0.000119939678152445
ENSG00000188779	SKOR1	9.28498355777875e-05
ENSG00000188783	PRELP	0.00026414377626891
ENSG00000188785	ZNF548	0.0336800587416627
ENSG00000188786	MTF1	0.0601241267841353
ENSG00000188807	TMEM201	0.00552999036395184
ENSG00000188811	NHLRC3	0.332001300459868
ENSG00000188818	ZDHHC11	0.000849470123500323
ENSG00000188820	FAM26F	0.462614119925234
ENSG00000188822	CNR2	0.0394819038838019
ENSG00000188825	LINC00910	0.0146744849796395
ENSG00000188827	SLX4	0.0146610049757687
ENSG00000188846	RPL14	0.266888948874832
ENSG00000188848	BEND4	0.00265988093070384
ENSG00000188859	FAM78B	0.000419003468426036
ENSG00000188868	ZNF563	0.0318246456100592
ENSG00000188869	TMC3	0.000154332884104448
ENSG00000188878	FBF1	0.0340855967612955
ENSG00000188886	ASTL	0.00012452934181215
ENSG00000188895	MSL1	0.121026520519614
ENSG00000188897	CTD-3088G3.8	0.00380782899222242
ENSG00000188906	LRRK2	0.117326891407376
ENSG00000188917	TRMT2B	0.0700587229374773
ENSG00000188921	HACD4	0.287182157128592
ENSG00000188931	CFAP126	0.000243510855740858
ENSG00000188938	FAM120AOS	0.11485734211833
ENSG00000188958	UTS2B	0.000474483740283928
ENSG00000188976	NOC2L	0.239675267990298
ENSG00000188981	MSANTD1	0.000508603405414809
ENSG00000188986	NELFB	0.090869228914093
ENSG00000188994	ZNF292	0.165025677337336
ENSG00000188996	HUS1B	0.00603037387100472
ENSG00000188997	KCTD21	0.00524466986767292
ENSG00000189007	ADAT2	0.0294051484700105
ENSG00000189013	KIR2DL4	0.017232421748589
ENSG00000189030	VHLL	0.000149414162624429
ENSG00000189042	ZNF567	0.0532674146879676
ENSG00000189043	NDUFA4	0.790963527173249
ENSG00000189045	ANKDD1B	0.00482076306099156
ENSG00000189046	ALKBH2	0.0525529510637252
ENSG00000189050	RNFT1	0.101338176069187
ENSG00000189051	RNF222	0.00291244844729379
ENSG00000189057	FAM111B	0.00395346719887877
ENSG00000189058	APOD	0.000141055976520859
ENSG00000189060	H1F0	0.0381806950197984
ENSG00000189067	LITAF	0.88944566815599
ENSG00000189068	VSTM1	0.0293983754835424
ENSG00000189077	TMEM120A	0.101428233757872
ENSG00000189079	ARID2	0.0982832703976702
ENSG00000189091	SF3B3	0.103991115412935
ENSG00000189114	BLOC1S3	0.0640791493363948
ENSG00000189120	SP6	0.000108557311868841
ENSG00000189127	ANKRD34B	0.000947272688249164
ENSG00000189129	PLAC9	0.00085869467296971
ENSG00000189134	NKAPL	0.00531841105716384
ENSG00000189144	ZNF573	0.0489108149448947
ENSG00000189149	CRYM-AS1	0.00159187815579633
ENSG00000189152	GRAPL	0.00453761369539417
ENSG00000189157	FAM47E	0.000949590892183253
ENSG00000189159	HN1	0.326784969625723
ENSG00000189164	ZNF527	0.0221299207157387
ENSG00000189171	S100A13	0.0120056206301457
ENSG00000189180	ZNF33A	0.101879940333769
ENSG00000189182	KRT77	0.000124632650558067
ENSG00000189190	ZNF600	0.0937306345135396
ENSG00000189195	BTBD8	0.00930604444420738
ENSG00000189227	C15orf61	0.14967289537407
ENSG00000189229	AC069277.2	0.00393410116186845
ENSG00000189233	NUGGC	0.00464943693883878
ENSG00000189241	TSPYL1	0.311545303005883
ENSG00000189266	PNRC2	0.411246162676164
ENSG00000189269	DRICH1	0.000377129818679831
ENSG00000189283	FHIT	0.167403577703547
ENSG00000189292	FAM150B	0.0031688649963504
ENSG00000189298	ZKSCAN3	0.00988392174061546
ENSG00000189306	RRP7A	0.243067063623432
ENSG00000189308	LIN54	0.0176615616700627
ENSG00000189316	RP11-797H7.5	0.000174091259545546
ENSG00000189319	FAM53B	0.08363838857043
ENSG00000189337	KAZN	0.00199142963177259
ENSG00000189339	SLC35E2B	0.144495121685818
ENSG00000189350	FAM179A	0.0186911444479414
ENSG00000189362	NEMP2	0.0231813145395462
ENSG00000189366	ALG1L	0.00415287909642695
ENSG00000189367	KIAA0408	0.000345320427853895
ENSG00000189369	GSPT2	0.0486277510599276
ENSG00000189376	C8orf76	0.0654853585266107
ENSG00000189401	OTUD6A	0.00223242062475238
ENSG00000189403	HMGB1	0.844540203955917
ENSG00000189409	MMP23B	0.0886120919299772
ENSG00000189419	SPATA41	0.00449620762447215
ENSG00000189420	ZFP92	0.00381640645762774
ENSG00000189430	NCR1	0.0578295435698226
ENSG00000196072	BLOC1S2	0.333811634287931
ENSG00000196074	SYCP2	0.0078140810151422
ENSG00000196081	ZNF724P	0.0073549348582569
ENSG00000196083	IL1RAP	0.0215026966824783
ENSG00000196091	MYBPC1	6.18748927014894e-05
ENSG00000196092	PAX5	0.0372342472824943
ENSG00000196096	AC079610.2	6.76653140534652e-05
ENSG00000196104	SPOCK3	0.00064775692887579
ENSG00000196109	ZNF676	0.00017757307304301
ENSG00000196110	ZNF699	0.0486247205340171
ENSG00000196116	TDRD7	0.0145348358222466
ENSG00000196118	CCDC189	0.0112390729403914
ENSG00000196123	KIAA0895L	0.00265156280772112
ENSG00000196126	HLA-DRB1	1.62596043792229
ENSG00000196132	MYT1	9.27733038502473e-05
ENSG00000196139	AKR1C3	0.16778785762776
ENSG00000196141	SPATS2L	0.0301878155889842
ENSG00000196150	ZNF250	0.0226519834897533
ENSG00000196151	WDSUB1	0.0445784359622811
ENSG00000196152	ZNF79	0.00445000158891581
ENSG00000196154	S100A4	1.8306154174123
ENSG00000196155	PLEKHG4	0.00619086140181188
ENSG00000196159	FAT4	0.000972170864184126
ENSG00000196166	C8orf86	0.000336398448599382
ENSG00000196167	COLCA1	0.0008309333299922
